Student ID,Quiz ID,Question ID,Date,Subject,Section of said Subject,Major,Grade of Student,University,Correct
10017,7,7-4,2024-02-12,Biology,Biology Section 8,English,2,University C,True
10017,7,7-5,2024-02-12,English,English Section 6,English,2,University C,False
10017,7,7-6,2024-02-12,Science,Science Section 7,English,2,University C,True
10017,7,7-7,2024-02-12,Economics,Economics Section 3,English,2,University C,False
10017,7,7-8,2024-02-12,Physics,Physics Section 10,English,2,University C,True
10017,7,7-9,2024-02-12,Science,Science Section 9,English,2,University C,False
10017,7,7-10,2024-02-12,Science,Science Section 10,English,2,University C,True
10017,7,7-11,2024-02-12,Science,Science Section 8,English,2,University C,False
10017,7,7-12,2024-02-12,Physics,Physics Section 9,English,2,University C,True
10017,7,7-13,2024-02-12,Biology,Biology Section 1,English,2,University C,False
10017,7,7-14,2024-02-12,History,History Section 10,English,2,University C,False
10017,7,7-15,2024-02-12,Physics,Physics Section 9,English,2,University C,False
10017,7,7-16,2024-02-12,Math,Math Section 1,English,2,University C,False
10017,7,7-17,2024-02-12,Math,Math Section 8,English,2,University C,False
10017,7,7-18,2024-02-12,English,English Section 5,English,2,University C,False
10017,7,7-19,2024-02-12,Physics,Physics Section 8,English,2,University C,False
10017,7,7-20,2024-02-12,Physics,Physics Section 5,English,2,University C,True
10017,7,7-21,2024-02-12,English,English Section 5,English,2,University C,False
10017,7,7-22,2024-02-12,History,History Section 5,English,2,University C,False
10017,7,7-23,2024-02-12,Biology,Biology Section 3,English,2,University C,False
10017,7,7-24,2024-02-12,English,English Section 9,English,2,University C,True
10017,7,7-25,2024-02-12,Science,Science Section 4,English,2,University C,False
10285,7,7-1,2024-02-12,English,English Section 6,Math,3,University D,True
10285,7,7-2,2024-02-12,Physics,Physics Section 5,Math,3,University D,False
10285,7,7-3,2024-02-12,Economics,Economics Section 8,Math,3,University D,False
10285,7,7-4,2024-02-12,Physics,Physics Section 2,Math,3,University D,True
10285,7,7-5,2024-02-12,History,History Section 4,Math,3,University D,True
10285,7,7-6,2024-02-12,English,English Section 6,Math,3,University D,False
10285,7,7-7,2024-02-12,Economics,Economics Section 9,Math,3,University D,False
10285,7,7-8,2024-02-12,Economics,Economics Section 3,Math,3,University D,False
10285,7,7-9,2024-02-12,Physics,Physics Section 3,Math,3,University D,True
10285,7,7-10,2024-02-12,Economics,Economics Section 1,Math,3,University D,False
10285,7,7-11,2024-02-12,Science,Science Section 8,Math,3,University D,True
10285,7,7-12,2024-02-12,English,English Section 9,Math,3,University D,True
10285,7,7-13,2024-02-12,History,History Section 5,Math,3,University D,False
10285,7,7-14,2024-02-12,Math,Math Section 4,Math,3,University D,True
10285,7,7-15,2024-02-12,History,History Section 10,Math,3,University D,True
10285,7,7-16,2024-02-12,History,History Section 5,Math,3,University D,False
10285,7,7-17,2024-02-12,History,History Section 8,Math,3,University D,False
10285,7,7-18,2024-02-12,Biology,Biology Section 10,Math,3,University D,True
10285,7,7-19,2024-02-12,History,History Section 4,Math,3,University D,False
10285,7,7-20,2024-02-12,Economics,Economics Section 3,Math,3,University D,False
10285,7,7-21,2024-02-12,Math,Math Section 1,Math,3,University D,False
10285,7,7-22,2024-02-12,Physics,Physics Section 6,Math,3,University D,True
10285,7,7-23,2024-02-12,English,English Section 3,Math,3,University D,False
10285,7,7-24,2024-02-12,English,English Section 7,Math,3,University D,False
10285,7,7-25,2024-02-12,History,History Section 2,Math,3,University D,True
10267,7,7-1,2024-02-12,Science,Science Section 10,Engineering,2,University E,True
10267,7,7-2,2024-02-12,Physics,Physics Section 10,Engineering,2,University E,False
10267,7,7-3,2024-02-12,Physics,Physics Section 2,Engineering,2,University E,True
10267,7,7-4,2024-02-12,History,History Section 4,Engineering,2,University E,False
10267,7,7-5,2024-02-12,Math,Math Section 6,Engineering,2,University E,True
10267,7,7-6,2024-02-12,Economics,Economics Section 9,Engineering,2,University E,False
10267,7,7-7,2024-02-12,Physics,Physics Section 2,Engineering,2,University E,True
10267,7,7-8,2024-02-12,Biology,Biology Section 2,Engineering,2,University E,True
10267,7,7-9,2024-02-12,Biology,Biology Section 5,Engineering,2,University E,True
10267,7,7-10,2024-02-12,Physics,Physics Section 2,Engineering,2,University E,False
10267,7,7-11,2024-02-12,Math,Math Section 6,Engineering,2,University E,False
10267,7,7-12,2024-02-12,Science,Science Section 8,Engineering,2,University E,False
10267,7,7-13,2024-02-12,Math,Math Section 7,Engineering,2,University E,False
10267,7,7-14,2024-02-12,Math,Math Section 1,Engineering,2,University E,True
10267,7,7-15,2024-02-12,Economics,Economics Section 10,Engineering,2,University E,False
10267,7,7-16,2024-02-12,Economics,Economics Section 9,Engineering,2,University E,False
10267,7,7-17,2024-02-12,English,English Section 8,Engineering,2,University E,False
10267,7,7-18,2024-02-12,Economics,Economics Section 7,Engineering,2,University E,True
10267,7,7-19,2024-02-12,Math,Math Section 6,Engineering,2,University E,False
10267,7,7-20,2024-02-12,English,English Section 5,Engineering,2,University E,False
10267,7,7-21,2024-02-12,History,History Section 4,Engineering,2,University E,False
10267,7,7-22,2024-02-12,Economics,Economics Section 6,Engineering,2,University E,True
10267,7,7-23,2024-02-12,Biology,Biology Section 1,Engineering,2,University E,False
10267,7,7-24,2024-02-12,Science,Science Section 4,Engineering,2,University E,False
10267,7,7-25,2024-02-12,Math,Math Section 8,Engineering,2,University E,True
10171,7,7-1,2024-02-12,History,History Section 5,English,3,University A,True
10171,7,7-2,2024-02-12,Science,Science Section 10,English,3,University A,False
10171,7,7-3,2024-02-12,Science,Science Section 6,English,3,University A,False
10171,7,7-4,2024-02-12,Science,Science Section 9,English,3,University A,True
10171,7,7-5,2024-02-12,Physics,Physics Section 4,English,3,University A,True
10171,7,7-6,2024-02-12,Economics,Economics Section 10,English,3,University A,True
10171,7,7-7,2024-02-12,History,History Section 9,English,3,University A,True
10171,7,7-8,2024-02-12,Math,Math Section 6,English,3,University A,False
10171,7,7-9,2024-02-12,History,History Section 3,English,3,University A,True
10171,7,7-10,2024-02-12,History,History Section 8,English,3,University A,True
10171,7,7-11,2024-02-12,Biology,Biology Section 5,English,3,University A,False
10171,7,7-12,2024-02-12,English,English Section 7,English,3,University A,True
10171,7,7-13,2024-02-12,Science,Science Section 9,English,3,University A,True
10171,7,7-14,2024-02-12,Economics,Economics Section 8,English,3,University A,False
10171,7,7-15,2024-02-12,Math,Math Section 1,English,3,University A,False
10171,7,7-16,2024-02-12,Economics,Economics Section 3,English,3,University A,True
10171,7,7-17,2024-02-12,History,History Section 10,English,3,University A,True
10171,7,7-18,2024-02-12,Math,Math Section 1,English,3,University A,False
10171,7,7-19,2024-02-12,English,English Section 4,English,3,University A,False
10171,7,7-20,2024-02-12,Physics,Physics Section 1,English,3,University A,False
10171,7,7-21,2024-02-12,History,History Section 10,English,3,University A,False
10171,7,7-22,2024-02-12,Math,Math Section 3,English,3,University A,False
10171,7,7-23,2024-02-12,Physics,Physics Section 2,English,3,University A,True
10171,7,7-24,2024-02-12,Physics,Physics Section 7,English,3,University A,True
10171,7,7-25,2024-02-12,History,History Section 1,English,3,University A,False
10041,7,7-1,2024-02-12,Physics,Physics Section 5,English,3,University B,False
10041,7,7-2,2024-02-12,History,History Section 9,English,3,University B,False
10041,7,7-3,2024-02-12,Physics,Physics Section 1,English,3,University B,False
10041,7,7-4,2024-02-12,History,History Section 2,English,3,University B,True
10041,7,7-5,2024-02-12,Science,Science Section 8,English,3,University B,True
10041,7,7-6,2024-02-12,Math,Math Section 8,English,3,University B,True
10041,7,7-7,2024-02-12,Math,Math Section 9,English,3,University B,False
10041,7,7-8,2024-02-12,Physics,Physics Section 3,English,3,University B,True
10041,7,7-9,2024-02-12,Physics,Physics Section 10,English,3,University B,True
10041,7,7-10,2024-02-12,Physics,Physics Section 6,English,3,University B,False
10041,7,7-11,2024-02-12,Economics,Economics Section 10,English,3,University B,True
10041,7,7-12,2024-02-12,Science,Science Section 8,English,3,University B,False
10041,7,7-13,2024-02-12,Economics,Economics Section 10,English,3,University B,False
10041,7,7-14,2024-02-12,English,English Section 5,English,3,University B,False
10041,7,7-15,2024-02-12,Economics,Economics Section 5,English,3,University B,False
10041,7,7-16,2024-02-12,History,History Section 7,English,3,University B,True
10041,7,7-17,2024-02-12,English,English Section 10,English,3,University B,False
10041,7,7-18,2024-02-12,Economics,Economics Section 8,English,3,University B,True
10041,7,7-19,2024-02-12,Biology,Biology Section 9,English,3,University B,True
10041,7,7-20,2024-02-12,Economics,Economics Section 8,English,3,University B,True
10041,7,7-21,2024-02-12,Biology,Biology Section 6,English,3,University B,True
10041,7,7-22,2024-02-12,Science,Science Section 8,English,3,University B,True
10041,7,7-23,2024-02-12,Physics,Physics Section 3,English,3,University B,False
10041,7,7-24,2024-02-12,Biology,Biology Section 5,English,3,University B,True
10041,7,7-25,2024-02-12,Economics,Economics Section 5,English,3,University B,True
10259,7,7-1,2024-02-12,Math,Math Section 9,Science,3,University C,False
10259,7,7-2,2024-02-12,Economics,Economics Section 4,Science,3,University C,False
10259,7,7-3,2024-02-12,English,English Section 7,Science,3,University C,True
10259,7,7-4,2024-02-12,Biology,Biology Section 1,Science,3,University C,True
10259,7,7-5,2024-02-12,English,English Section 6,Science,3,University C,True
10259,7,7-6,2024-02-12,English,English Section 9,Science,3,University C,True
10259,7,7-7,2024-02-12,Science,Science Section 3,Science,3,University C,True
10259,7,7-8,2024-02-12,Physics,Physics Section 9,Science,3,University C,True
10259,7,7-9,2024-02-12,Physics,Physics Section 1,Science,3,University C,False
10259,7,7-10,2024-02-12,Math,Math Section 4,Science,3,University C,False
10259,7,7-11,2024-02-12,History,History Section 3,Science,3,University C,True
10259,7,7-12,2024-02-12,Biology,Biology Section 8,Science,3,University C,True
10259,7,7-13,2024-02-12,Physics,Physics Section 5,Science,3,University C,False
10259,7,7-14,2024-02-12,English,English Section 2,Science,3,University C,False
10259,7,7-15,2024-02-12,Physics,Physics Section 2,Science,3,University C,True
10259,7,7-16,2024-02-12,Economics,Economics Section 9,Science,3,University C,True
10259,7,7-17,2024-02-12,Biology,Biology Section 6,Science,3,University C,False
10259,7,7-18,2024-02-12,Physics,Physics Section 8,Science,3,University C,False
10259,7,7-19,2024-02-12,History,History Section 4,Science,3,University C,False
10259,7,7-20,2024-02-12,Physics,Physics Section 2,Science,3,University C,True
10259,7,7-21,2024-02-12,Math,Math Section 7,Science,3,University C,False
10259,7,7-22,2024-02-12,History,History Section 9,Science,3,University C,False
10259,7,7-23,2024-02-12,History,History Section 4,Science,3,University C,False
10259,7,7-24,2024-02-12,History,History Section 2,Science,3,University C,True
10259,7,7-25,2024-02-12,Physics,Physics Section 5,Science,3,University C,True
10090,7,7-1,2024-02-12,Science,Science Section 7,History,2,University D,True
10090,7,7-2,2024-02-12,History,History Section 6,History,2,University D,True
10090,7,7-3,2024-02-12,Economics,Economics Section 9,History,2,University D,False
10090,7,7-4,2024-02-12,English,English Section 9,History,2,University D,False
10090,7,7-5,2024-02-12,English,English Section 1,History,2,University D,True
10090,7,7-6,2024-02-12,History,History Section 7,History,2,University D,False
10090,7,7-7,2024-02-12,Biology,Biology Section 1,History,2,University D,False
10090,7,7-8,2024-02-12,Math,Math Section 5,History,2,University D,False
10090,7,7-9,2024-02-12,Physics,Physics Section 6,History,2,University D,True
10090,7,7-10,2024-02-12,Economics,Economics Section 9,History,2,University D,False
10090,7,7-11,2024-02-12,Science,Science Section 1,History,2,University D,False
10090,7,7-12,2024-02-12,History,History Section 8,History,2,University D,False
10090,7,7-13,2024-02-12,Math,Math Section 4,History,2,University D,True
10090,7,7-14,2024-02-12,Physics,Physics Section 9,History,2,University D,True
10090,7,7-15,2024-02-12,Math,Math Section 2,History,2,University D,False
10090,7,7-16,2024-02-12,Physics,Physics Section 3,History,2,University D,True
10090,7,7-17,2024-02-12,Economics,Economics Section 2,History,2,University D,True
10090,7,7-18,2024-02-12,Math,Math Section 3,History,2,University D,False
10090,7,7-19,2024-02-12,History,History Section 9,History,2,University D,True
10090,7,7-20,2024-02-12,Economics,Economics Section 6,History,2,University D,True
10090,7,7-21,2024-02-12,Science,Science Section 5,History,2,University D,True
10090,7,7-22,2024-02-12,Biology,Biology Section 4,History,2,University D,False
10090,7,7-23,2024-02-12,Science,Science Section 3,History,2,University D,True
10090,7,7-24,2024-02-12,History,History Section 1,History,2,University D,False
10090,7,7-25,2024-02-12,History,History Section 5,History,2,University D,False
10064,7,7-1,2024-02-12,Math,Math Section 6,English,4,University E,False
10064,7,7-2,2024-02-12,Economics,Economics Section 10,English,4,University E,False
10064,7,7-3,2024-02-12,History,History Section 3,English,4,University E,False
10064,7,7-4,2024-02-12,English,English Section 7,English,4,University E,True
10064,7,7-5,2024-02-12,Economics,Economics Section 10,English,4,University E,True
10064,7,7-6,2024-02-12,History,History Section 1,English,4,University E,True
10064,7,7-7,2024-02-12,Physics,Physics Section 1,English,4,University E,True
10064,7,7-8,2024-02-12,Math,Math Section 7,English,4,University E,False
10064,7,7-9,2024-02-12,History,History Section 1,English,4,University E,False
10064,7,7-10,2024-02-12,Science,Science Section 8,English,4,University E,False
10064,7,7-11,2024-02-12,Math,Math Section 9,English,4,University E,True
10064,7,7-12,2024-02-12,English,English Section 8,English,4,University E,False
10064,7,7-13,2024-02-12,Science,Science Section 10,English,4,University E,False
10064,7,7-14,2024-02-12,Economics,Economics Section 3,English,4,University E,True
10064,7,7-15,2024-02-12,Biology,Biology Section 8,English,4,University E,False
10064,7,7-16,2024-02-12,History,History Section 4,English,4,University E,True
10064,7,7-17,2024-02-12,History,History Section 5,English,4,University E,True
10064,7,7-18,2024-02-12,Science,Science Section 5,English,4,University E,True
10064,7,7-19,2024-02-12,Physics,Physics Section 10,English,4,University E,True
10064,7,7-20,2024-02-12,History,History Section 10,English,4,University E,True
10064,7,7-21,2024-02-12,Biology,Biology Section 8,English,4,University E,False
10064,7,7-22,2024-02-12,Biology,Biology Section 2,English,4,University E,False
10064,7,7-23,2024-02-12,Science,Science Section 4,English,4,University E,False
10064,7,7-24,2024-02-12,Biology,Biology Section 9,English,4,University E,False
10064,7,7-25,2024-02-12,Science,Science Section 3,English,4,University E,True
10262,7,7-1,2024-02-12,Physics,Physics Section 4,Biology,4,University A,False
10262,7,7-2,2024-02-12,History,History Section 9,Biology,4,University A,False
10262,7,7-3,2024-02-12,Biology,Biology Section 2,Biology,4,University A,True
10262,7,7-4,2024-02-12,History,History Section 7,Biology,4,University A,True
10262,7,7-5,2024-02-12,Biology,Biology Section 7,Biology,4,University A,False
10262,7,7-6,2024-02-12,Math,Math Section 2,Biology,4,University A,True
10262,7,7-7,2024-02-12,Science,Science Section 10,Biology,4,University A,True
10262,7,7-8,2024-02-12,Biology,Biology Section 1,Biology,4,University A,True
10262,7,7-9,2024-02-12,Science,Science Section 7,Biology,4,University A,False
10262,7,7-10,2024-02-12,Physics,Physics Section 8,Biology,4,University A,True
10262,7,7-11,2024-02-12,Science,Science Section 10,Biology,4,University A,False
10262,7,7-12,2024-02-12,Math,Math Section 8,Biology,4,University A,False
10262,7,7-13,2024-02-12,Economics,Economics Section 10,Biology,4,University A,True
10262,7,7-14,2024-02-12,History,History Section 3,Biology,4,University A,True
10262,7,7-15,2024-02-12,Biology,Biology Section 7,Biology,4,University A,False
10262,7,7-16,2024-02-12,Math,Math Section 9,Biology,4,University A,False
10262,7,7-17,2024-02-12,Economics,Economics Section 1,Biology,4,University A,True
10262,7,7-18,2024-02-12,Biology,Biology Section 5,Biology,4,University A,False
10262,7,7-19,2024-02-12,Math,Math Section 1,Biology,4,University A,True
10262,7,7-20,2024-02-12,Math,Math Section 9,Biology,4,University A,True
10262,7,7-21,2024-02-12,Biology,Biology Section 5,Biology,4,University A,False
10262,7,7-22,2024-02-12,English,English Section 3,Biology,4,University A,False
10262,7,7-23,2024-02-12,English,English Section 5,Biology,4,University A,False
10262,7,7-24,2024-02-12,English,English Section 10,Biology,4,University A,False
10262,7,7-25,2024-02-12,Economics,Economics Section 1,Biology,4,University A,False
10058,7,7-1,2024-02-12,Physics,Physics Section 4,History,1,University B,True
10058,7,7-2,2024-02-12,Math,Math Section 1,History,1,University B,False
10058,7,7-3,2024-02-12,Biology,Biology Section 10,History,1,University B,True
10058,7,7-4,2024-02-12,English,English Section 10,History,1,University B,False
10058,7,7-5,2024-02-12,Math,Math Section 6,History,1,University B,True
10058,7,7-6,2024-02-12,Science,Science Section 9,History,1,University B,False
10058,7,7-7,2024-02-12,Math,Math Section 5,History,1,University B,True
10058,7,7-8,2024-02-12,Science,Science Section 9,History,1,University B,False
10058,7,7-9,2024-02-12,Physics,Physics Section 5,History,1,University B,True
10058,7,7-10,2024-02-12,Economics,Economics Section 5,History,1,University B,False
10058,7,7-11,2024-02-12,Physics,Physics Section 1,History,1,University B,False
10058,7,7-12,2024-02-12,Economics,Economics Section 6,History,1,University B,True
10058,7,7-13,2024-02-12,Economics,Economics Section 7,History,1,University B,True
10058,7,7-14,2024-02-12,History,History Section 2,History,1,University B,False
10058,7,7-15,2024-02-12,History,History Section 5,History,1,University B,False
10058,7,7-16,2024-02-12,Science,Science Section 1,History,1,University B,False
10058,7,7-17,2024-02-12,History,History Section 3,History,1,University B,True
10058,7,7-18,2024-02-12,Science,Science Section 7,History,1,University B,True
10058,7,7-19,2024-02-12,English,English Section 1,History,1,University B,False
10058,7,7-20,2024-02-12,English,English Section 2,History,1,University B,False
10058,7,7-21,2024-02-12,Economics,Economics Section 3,History,1,University B,False
10058,7,7-22,2024-02-12,Science,Science Section 3,History,1,University B,True
10058,7,7-23,2024-02-12,Biology,Biology Section 4,History,1,University B,True
10058,7,7-24,2024-02-12,Math,Math Section 7,History,1,University B,False
10058,7,7-25,2024-02-12,English,English Section 10,History,1,University B,False
10166,7,7-1,2024-02-12,Economics,Economics Section 9,Science,3,University C,False
10166,7,7-2,2024-02-12,History,History Section 7,Science,3,University C,True
10166,7,7-3,2024-02-12,History,History Section 3,Science,3,University C,True
10166,7,7-4,2024-02-12,Science,Science Section 3,Science,3,University C,True
10166,7,7-5,2024-02-12,English,English Section 1,Science,3,University C,True
10166,7,7-6,2024-02-12,Biology,Biology Section 9,Science,3,University C,False
10166,7,7-7,2024-02-12,History,History Section 1,Science,3,University C,True
10166,7,7-8,2024-02-12,Science,Science Section 1,Science,3,University C,True
10166,7,7-9,2024-02-12,Biology,Biology Section 5,Science,3,University C,True
10166,7,7-10,2024-02-12,History,History Section 7,Science,3,University C,True
10166,7,7-11,2024-02-12,Math,Math Section 9,Science,3,University C,True
10166,7,7-12,2024-02-12,English,English Section 4,Science,3,University C,False
10166,7,7-13,2024-02-12,Science,Science Section 6,Science,3,University C,True
10166,7,7-14,2024-02-12,Math,Math Section 9,Science,3,University C,False
10166,7,7-15,2024-02-12,English,English Section 10,Science,3,University C,False
10166,7,7-16,2024-02-12,English,English Section 3,Science,3,University C,False
10166,7,7-17,2024-02-12,Biology,Biology Section 6,Science,3,University C,False
10166,7,7-18,2024-02-12,History,History Section 1,Science,3,University C,True
10166,7,7-19,2024-02-12,Economics,Economics Section 8,Science,3,University C,True
10166,7,7-20,2024-02-12,History,History Section 4,Science,3,University C,True
10166,7,7-21,2024-02-12,Economics,Economics Section 2,Science,3,University C,True
10166,7,7-22,2024-02-12,Economics,Economics Section 1,Science,3,University C,True
10166,7,7-23,2024-02-12,Economics,Economics Section 5,Science,3,University C,False
10166,7,7-24,2024-02-12,Math,Math Section 6,Science,3,University C,False
10166,7,7-25,2024-02-12,English,English Section 6,Science,3,University C,False
10044,7,7-1,2024-02-12,Science,Science Section 5,Math,2,University D,True
10044,7,7-2,2024-02-12,Economics,Economics Section 2,Math,2,University D,False
10044,7,7-3,2024-02-12,Science,Science Section 7,Math,2,University D,False
10044,7,7-4,2024-02-12,History,History Section 2,Math,2,University D,False
10044,7,7-5,2024-02-12,Economics,Economics Section 6,Math,2,University D,True
10044,7,7-6,2024-02-12,Science,Science Section 3,Math,2,University D,True
10044,7,7-7,2024-02-12,History,History Section 9,Math,2,University D,True
10044,7,7-8,2024-02-12,Physics,Physics Section 4,Math,2,University D,True
10044,7,7-9,2024-02-12,English,English Section 6,Math,2,University D,True
10044,7,7-10,2024-02-12,Biology,Biology Section 2,Math,2,University D,True
10044,7,7-11,2024-02-12,Physics,Physics Section 6,Math,2,University D,True
10044,7,7-12,2024-02-12,History,History Section 5,Math,2,University D,False
10044,7,7-13,2024-02-12,Science,Science Section 6,Math,2,University D,True
10044,7,7-14,2024-02-12,Science,Science Section 8,Math,2,University D,False
10044,7,7-15,2024-02-12,Biology,Biology Section 2,Math,2,University D,False
10044,7,7-16,2024-02-12,English,English Section 6,Math,2,University D,True
10044,7,7-17,2024-02-12,Economics,Economics Section 2,Math,2,University D,False
10044,7,7-18,2024-02-12,Biology,Biology Section 6,Math,2,University D,True
10044,7,7-19,2024-02-12,Biology,Biology Section 2,Math,2,University D,True
10044,7,7-20,2024-02-12,Math,Math Section 9,Math,2,University D,True
10044,7,7-21,2024-02-12,Math,Math Section 8,Math,2,University D,False
10044,7,7-22,2024-02-12,Physics,Physics Section 3,Math,2,University D,False
10044,7,7-23,2024-02-12,Science,Science Section 5,Math,2,University D,True
10044,7,7-24,2024-02-12,English,English Section 1,Math,2,University D,False
10044,7,7-25,2024-02-12,Science,Science Section 10,Math,2,University D,False
10180,7,7-1,2024-02-12,Math,Math Section 2,Math,1,University E,True
10180,7,7-2,2024-02-12,Science,Science Section 1,Math,1,University E,False
10180,7,7-3,2024-02-12,Physics,Physics Section 3,Math,1,University E,False
10180,7,7-4,2024-02-12,Science,Science Section 7,Math,1,University E,False
10180,7,7-5,2024-02-12,Economics,Economics Section 3,Math,1,University E,False
10180,7,7-6,2024-02-12,Biology,Biology Section 3,Math,1,University E,False
10180,7,7-7,2024-02-12,Math,Math Section 2,Math,1,University E,False
10180,7,7-8,2024-02-12,Economics,Economics Section 2,Math,1,University E,False
10180,7,7-9,2024-02-12,Science,Science Section 8,Math,1,University E,False
10180,7,7-10,2024-02-12,Physics,Physics Section 1,Math,1,University E,True
10180,7,7-11,2024-02-12,Science,Science Section 7,Math,1,University E,True
10180,7,7-12,2024-02-12,Science,Science Section 2,Math,1,University E,True
10180,7,7-13,2024-02-12,Math,Math Section 9,Math,1,University E,False
10180,7,7-14,2024-02-12,Science,Science Section 10,Math,1,University E,False
10180,7,7-15,2024-02-12,Biology,Biology Section 4,Math,1,University E,True
10180,7,7-16,2024-02-12,Biology,Biology Section 4,Math,1,University E,False
10180,7,7-17,2024-02-12,Economics,Economics Section 3,Math,1,University E,True
10180,7,7-18,2024-02-12,Math,Math Section 7,Math,1,University E,False
10180,7,7-19,2024-02-12,Economics,Economics Section 9,Math,1,University E,False
10180,7,7-20,2024-02-12,Science,Science Section 3,Math,1,University E,False
10180,7,7-21,2024-02-12,Science,Science Section 8,Math,1,University E,False
10180,7,7-22,2024-02-12,History,History Section 10,Math,1,University E,True
10180,7,7-23,2024-02-12,History,History Section 7,Math,1,University E,True
10180,7,7-24,2024-02-12,Biology,Biology Section 1,Math,1,University E,False
10180,7,7-25,2024-02-12,Science,Science Section 7,Math,1,University E,False
10192,7,7-1,2024-02-12,Economics,Economics Section 10,English,1,University A,False
10192,7,7-2,2024-02-12,History,History Section 7,English,1,University A,False
10192,7,7-3,2024-02-12,Biology,Biology Section 4,English,1,University A,False
10192,7,7-4,2024-02-12,Science,Science Section 9,English,1,University A,False
10192,7,7-5,2024-02-12,Physics,Physics Section 4,English,1,University A,True
10192,7,7-6,2024-02-12,English,English Section 2,English,1,University A,True
10192,7,7-7,2024-02-12,Physics,Physics Section 5,English,1,University A,True
10192,7,7-8,2024-02-12,Science,Science Section 4,English,1,University A,True
10192,7,7-9,2024-02-12,History,History Section 4,English,1,University A,True
10192,7,7-10,2024-02-12,Biology,Biology Section 8,English,1,University A,True
10192,7,7-11,2024-02-12,Science,Science Section 9,English,1,University A,True
10192,7,7-12,2024-02-12,Science,Science Section 5,English,1,University A,True
10192,7,7-13,2024-02-12,Science,Science Section 8,English,1,University A,True
10192,7,7-14,2024-02-12,Economics,Economics Section 2,English,1,University A,True
10192,7,7-15,2024-02-12,History,History Section 3,English,1,University A,False
10192,7,7-16,2024-02-12,Science,Science Section 3,English,1,University A,False
10192,7,7-17,2024-02-12,English,English Section 8,English,1,University A,False
10192,7,7-18,2024-02-12,English,English Section 5,English,1,University A,True
10192,7,7-19,2024-02-12,English,English Section 10,English,1,University A,False
10192,7,7-20,2024-02-12,English,English Section 6,English,1,University A,True
10192,7,7-21,2024-02-12,Math,Math Section 8,English,1,University A,True
10192,7,7-22,2024-02-12,Math,Math Section 2,English,1,University A,False
10192,7,7-23,2024-02-12,English,English Section 4,English,1,University A,True
10192,7,7-24,2024-02-12,History,History Section 5,English,1,University A,False
10192,7,7-25,2024-02-12,Physics,Physics Section 10,English,1,University A,False
10204,7,7-1,2024-02-12,Math,Math Section 1,Economics,3,University B,False
10204,7,7-2,2024-02-12,Biology,Biology Section 10,Economics,3,University B,False
10204,7,7-3,2024-02-12,English,English Section 6,Economics,3,University B,True
10204,7,7-4,2024-02-12,Math,Math Section 8,Economics,3,University B,True
10204,7,7-5,2024-02-12,Economics,Economics Section 4,Economics,3,University B,True
10204,7,7-6,2024-02-12,Biology,Biology Section 1,Economics,3,University B,False
10204,7,7-7,2024-02-12,History,History Section 1,Economics,3,University B,True
10204,7,7-8,2024-02-12,Economics,Economics Section 9,Economics,3,University B,True
10204,7,7-9,2024-02-12,Economics,Economics Section 10,Economics,3,University B,True
10204,7,7-10,2024-02-12,Math,Math Section 6,Economics,3,University B,True
10204,7,7-11,2024-02-12,Math,Math Section 5,Economics,3,University B,False
10204,7,7-12,2024-02-12,Science,Science Section 2,Economics,3,University B,True
10204,7,7-13,2024-02-12,English,English Section 4,Economics,3,University B,True
10204,7,7-14,2024-02-12,Math,Math Section 3,Economics,3,University B,False
10204,7,7-15,2024-02-12,Economics,Economics Section 5,Economics,3,University B,False
10204,7,7-16,2024-02-12,Economics,Economics Section 8,Economics,3,University B,False
10204,7,7-17,2024-02-12,Science,Science Section 10,Economics,3,University B,True
10204,7,7-18,2024-02-12,English,English Section 10,Economics,3,University B,True
10204,7,7-19,2024-02-12,History,History Section 8,Economics,3,University B,False
10204,7,7-20,2024-02-12,Math,Math Section 2,Economics,3,University B,False
10204,7,7-21,2024-02-12,Science,Science Section 10,Economics,3,University B,True
10204,7,7-22,2024-02-12,English,English Section 1,Economics,3,University B,False
10204,7,7-23,2024-02-12,Economics,Economics Section 1,Economics,3,University B,False
10204,7,7-24,2024-02-12,English,English Section 5,Economics,3,University B,False
10204,7,7-25,2024-02-12,Biology,Biology Section 5,Economics,3,University B,True
10246,7,7-1,2024-02-12,Science,Science Section 4,History,2,University C,False
10246,7,7-2,2024-02-12,Biology,Biology Section 4,History,2,University C,False
10246,7,7-3,2024-02-12,Math,Math Section 3,History,2,University C,False
10246,7,7-4,2024-02-12,Math,Math Section 6,History,2,University C,False
10246,7,7-5,2024-02-12,English,English Section 3,History,2,University C,False
10246,7,7-6,2024-02-12,History,History Section 7,History,2,University C,True
10246,7,7-7,2024-02-12,Economics,Economics Section 1,History,2,University C,True
10246,7,7-8,2024-02-12,Economics,Economics Section 9,History,2,University C,True
10246,7,7-9,2024-02-12,Science,Science Section 7,History,2,University C,False
10246,7,7-10,2024-02-12,Economics,Economics Section 10,History,2,University C,False
10246,7,7-11,2024-02-12,Math,Math Section 1,History,2,University C,True
10246,7,7-12,2024-02-12,Science,Science Section 3,History,2,University C,True
10246,7,7-13,2024-02-12,English,English Section 3,History,2,University C,False
10246,7,7-14,2024-02-12,Math,Math Section 9,History,2,University C,True
10246,7,7-15,2024-02-12,Science,Science Section 3,History,2,University C,True
